Ti,Variable_tp,Variable_pet,Variable_t2mmin,Variable_t2mmax,Variable_t2m
1998-02-17T00:00:00.0,5.206028822613007e-5,-0.1377546340227127,269.0851497918205,274.2710304413347,272.2277865317176
1998-02-18T00:00:00.0,0.0,-0.32869863510131836,272.1717168306705,282.6554841912435,277.4422020588158
1998-02-19T00:00:00.0,0.0,-0.3926026225090027,275.17347928006535,282.7786908589425,278.7334052694906
1998-02-20T00:00:00.0,4.820397066396254e-6,-0.3965458571910858,276.9367747060958,280.2777555133114,278.6376667549799
1998-02-21T00:00:00.0,0.00012243808532730327,-0.29562824964523315,277.7368180028428,280.9401913630179,279.1087589162145
1998-02-22T00:00:00.0,0.0005003572148893909,-0.49266400933265686,275.2406829169921,279.76892797658024,277.1202513021498
1998-02-23T00:00:00.0,2.6994223560450337e-5,-0.614941418170929,273.43418515293735,284.19476749418476,278.59159759514233
1998-02-24T00:00:00.0,0.0011973866298262692,-0.2456890195608139,273.58939355250624,277.7848206006476,275.75337732965744
1998-02-25T00:00:00.0,0.0006526817620056136,-0.2865908741950989,274.0582189244,281.5706254808545,277.0721153637955
1998-02-26T00:00:00.0,9.447978237631105e-5,-0.6968414187431335,274.7846582378463,282.0650522382442,277.6631473492673
1998-02-27T00:00:00.0,0.000937085188581932,-0.519412100315094,273.3829823819455,278.31284917650066,276.4986176605772
1998-02-28T00:00:00.0,0.0,-0.9755497574806213,271.73009293086614,276.7175628427871,274.40263756364953
